fromPos,toPos,AggregateDist,03-2454_S25_L001,03-2525_S26_L001,03-2592_S27_L001,06-283016_S28_L001,06-284001_S29_L001,06-286011_S30_L001,06-2909_S23_L001,06-2950_S32_L001,06-299002_S31_L001,06-310013_S24_L001,31315_S10_L001,31316_S11_L001,31642_S12_L001,A_S9_L001,B_S10_L001,C_S11_L001,D_S12_L001,E_S13_L001,F_S14_L001,G_S15_L001,H_S16_L001,I_S17_L001,J_S18_L001,K_S19_L001,L_S20_L001,M_S21_L001,N_S22_L001,TG77198_S1_L001,TG77202_S2_L001,TG77206_S3_L001,TG77210_S16_L001,TG77214_S5_L001,TG77218_S6_L001,TG77222_S7_L001,TG77226_S8_L001,
170001,171001,37,6,14,8,24,11,11,18,8,6,19,14,14,14,0,0,0,0,18,18,0,6,14,0,0,9,0,9,13,0,0,0,0,0,0,7
171001,172001,37,20,13,15,8,17,17,15,15,20,16,13,13,13,0,0,0,0,17,17,0,20,13,0,0,11,0,11,15,0,0,0,0,0,0,20
172001,173001,21,13,12,11,18,10,10,12,11,13,10,12,12,12,0,0,0,0,10,10,0,13,12,0,0,13,0,13,11,0,0,0,0,0,0,13
173001,174001,13,8,4,4,20,3,3,4,4,8,4,4,4,4,0,0,0,0,4,4,0,8,4,0,0,7,0,7,3,0,0,0,0,0,0,8
174001,175001,20,8,9,4,5,7,7,6,4,8,5,9,9,9,0,0,0,0,9,9,0,8,9,0,0,9,0,9,5,0,0,0,0,0,0,9
175001,176001,3,1,1,0,0,1,1,0,0,1,0,2,2,2,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,1
176001,177001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177001,178001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178001,179001,6,3,7,3,2,3,3,2,3,3,2,3,3,3,0,0,0,0,1,1,0,3,3,0,0,2,0,2,3,0,0,0,0,0,0,3
179001,180001,18,3,6,4,4,6,6,3,4,3,4,7,7,7,0,0,0,0,3,3,0,3,7,0,0,4,0,4,2,0,0,0,0,0,0,3
180001,181001,24,11,8,12,11,11,11,9,12,11,10,8,8,8,0,0,0,0,10,10,0,11,8,0,0,8,0,8,10,0,0,0,0,0,0,11
181001,182001,12,3,5,4,5,4,4,3,4,3,5,5,5,5,0,0,0,0,2,2,0,3,5,0,0,6,0,6,3,0,0,0,0,0,0,3
182001,183001,33,10,4,16,4,3,3,13,16,10,1,4,4,4,0,0,0,0,11,11,0,10,4,0,0,14,0,14,12,0,0,0,0,0,0,10
183001,184001,13,5,6,4,1,4,4,1,4,5,6,6,6,6,0,0,0,0,6,6,0,5,6,0,0,6,0,6,3,0,0,0,0,0,0,5
184001,185001,17,8,8,6,6,7,7,5,6,8,5,8,8,8,0,0,0,0,6,6,0,8,8,0,0,8,0,8,7,0,0,0,0,0,0,8
185001,186001,26,8,11,8,8,7,7,6,8,8,7,11,11,11,0,0,0,0,10,10,0,8,11,0,0,8,0,8,8,0,0,0,0,0,0,8
186001,187001,16,6,3,3,3,3,3,3,3,6,3,3,3,3,0,0,0,0,9,9,0,6,3,0,0,3,1,3,4,0,0,0,0,0,0,6
187001,188001,24,15,13,7,6,7,7,8,7,15,11,13,13,13,0,0,0,0,13,13,0,15,13,0,0,11,0,11,6,0,0,0,0,0,0,15
188001,189001,21,3,3,7,7,14,14,5,7,3,9,3,3,3,0,0,0,0,4,4,0,3,3,0,0,1,0,1,7,0,0,0,0,0,0,3
189001,190001,10,2,4,1,1,2,2,3,1,2,4,4,4,4,0,0,0,0,2,2,0,2,4,0,0,1,0,1,1,0,0,0,0,0,0,2
190001,191001,17,5,7,9,6,2,2,6,9,5,6,6,6,6,0,0,0,0,4,4,0,5,6,0,0,3,0,3,4,0,0,0,0,0,0,5
191001,192001,31,11,16,9,16,15,15,15,9,11,15,16,16,16,0,0,0,0,13,13,0,11,16,0,0,11,0,11,12,0,0,0,0,0,0,11
192001,193001,30,9,9,11,11,10,10,8,11,9,10,9,9,9,0,0,0,0,9,9,0,9,9,0,0,14,0,14,7,0,0,0,0,0,0,9
193001,194001,16,5,1,4,3,5,5,6,4,5,7,1,1,1,0,0,0,0,7,7,0,5,1,0,0,3,0,3,3,0,0,0,0,0,0,5
194001,195001,13,5,6,2,4,2,2,4,2,6,5,6,6,6,0,0,0,0,4,4,0,5,6,0,0,6,0,6,2,0,0,0,0,0,0,5
195001,196001,21,3,9,7,6,11,11,8,7,3,6,9,9,9,0,0,0,0,5,5,0,3,9,0,0,5,0,5,7,0,0,0,0,0,0,3
196001,197001,10,1,5,6,6,5,5,4,6,1,7,4,4,4,0,0,0,0,5,5,0,1,4,0,0,3,0,3,4,0,0,0,0,0,0,1
197001,198001,8,2,1,2,3,3,3,2,2,2,2,1,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,3,2,0,0,0,0,0,0,2
198001,199001,8,1,1,2,3,3,3,3,2,1,5,1,1,1,0,0,0,0,5,5,0,1,1,0,0,5,0,5,5,0,0,0,0,0,0,1
199001,200001,8,1,4,3,1,0,0,1,3,1,0,4,4,4,0,0,0,0,4,4,0,1,4,0,0,2,0,2,2,0,0,0,0,0,0,1
200001,201001,15,1,10,10,5,9,9,4,10,1,4,10,10,10,0,0,0,0,7,7,0,1,10,0,0,12,0,12,10,0,0,0,0,0,0,1
201001,202001,20,11,11,14,12,15,15,16,14,10,14,11,11,11,0,0,0,0,12,12,0,10,11,0,0,6,0,6,13,0,0,0,0,0,0,10
202001,203001,28,10,14,14,9,14,14,10,14,10,7,14,14,14,0,0,0,0,9,9,0,10,14,0,0,10,0,10,12,0,0,0,0,0,0,10
203001,204001,21,9,12,10,7,12,12,9,10,9,8,12,12,12,0,0,0,0,8,8,0,9,12,0,0,11,0,11,12,0,0,0,0,0,0,9
204001,205001,24,2,4,4,4,3,3,2,4,2,4,5,5,5,0,0,0,0,16,16,0,2,5,0,0,5,0,5,5,0,0,0,0,0,0,2
205001,206001,15,5,8,8,5,7,7,6,8,5,8,8,8,8,0,0,0,0,9,9,0,5,8,0,0,6,0,6,7,0,0,0,0,0,0,5
206001,207001,13,1,3,2,4,2,2,4,2,1,8,3,3,3,0,0,0,0,6,6,0,1,3,0,0,7,0,7,4,0,0,0,0,0,0,1
207001,208001,25,5,18,6,5,5,5,10,6,5,11,18,18,18,0,0,0,0,4,4,0,5,18,0,0,5,0,5,6,0,0,0,0,0,0,5
208001,209001,9,5,3,3,6,3,3,7,3,5,5,3,3,3,0,0,0,0,5,5,0,5,3,0,0,6,0,6,6,0,0,0,0,0,0,5
209001,210001,6,5,2,2,2,2,2,2,2,5,3,2,2,2,0,0,0,0,3,3,0,5,2,0,0,2,0,2,2,0,0,0,0,0,0,5
210001,211001,12,2,2,2,3,5,5,2,2,2,3,2,2,2,0,0,0,0,2,2,0,2,2,0,0,4,0,4,3,0,0,0,0,0,0,2
211001,212001,5,2,1,1,2,2,2,2,2,2,5,1,1,1,0,0,0,0,4,4,0,2,1,0,0,2,0,2,1,0,0,0,0,0,0,2
212001,213001,10,0,7,6,5,1,1,3,6,0,5,7,7,7,0,0,0,0,4,4,0,0,7,0,0,5,0,5,5,0,0,0,0,0,0,0
213001,214001,3,0,1,1,2,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
214001,215001,25,12,12,13,8,7,7,3,13,12,8,12,12,12,0,0,0,0,9,9,0,12,12,0,0,9,0,9,10,0,0,0,0,0,0,12
215001,216001,27,6,6,7,12,7,7,8,7,6,0,6,6,6,0,0,0,0,2,2,0,6,6,0,0,10,0,10,10,0,0,0,0,0,0,6
216001,217001,37,4,9,10,20,9,9,10,10,4,6,9,9,9,0,0,0,0,9,9,0,4,9,0,0,14,0,14,21,0,0,0,0,0,0,4
217001,218001,22,13,5,6,12,12,12,4,6,13,4,5,5,5,0,0,0,0,4,4,0,13,5,0,0,13,0,13,16,0,0,0,0,0,0,13
218001,219001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219001,220001,36,18,18,10,11,8,8,18,10,18,19,18,18,18,0,0,0,0,14,14,0,18,18,0,0,13,0,13,10,0,0,0,0,0,0,18
220001,221001,40,16,23,12,10,13,13,13,12,16,9,24,24,24,0,0,0,0,7,7,0,16,24,0,0,11,0,11,20,0,0,0,0,0,0,16
221001,222001,22,4,11,3,9,9,9,22,3,3,7,10,10,10,0,0,0,0,5,5,0,3,10,0,0,7,0,7,10,0,0,0,0,0,0,3
222001,223001,12,4,3,6,3,3,3,5,6,4,3,4,4,4,0,0,0,0,3,3,0,4,4,0,0,6,0,6,2,0,0,0,0,0,0,4
223001,224001,44,11,32,31,32,30,30,10,31,11,17,32,32,32,0,0,0,0,31,31,0,11,32,0,0,30,0,30,15,0,0,0,0,0,0,11
224001,225001,31,14,18,12,18,11,11,14,12,14,19,18,18,18,0,0,0,0,16,16,0,14,18,0,0,15,0,15,13,0,0,0,0,0,0,14
225001,226001,46,12,19,18,20,13,13,15,18,12,14,19,19,19,0,0,0,0,16,16,0,12,19,0,0,18,0,18,20,0,0,1,1,0,1,12
226001,227001,22,12,7,9,6,9,9,8,9,12,2,7,7,7,0,0,0,0,12,12,0,12,7,0,0,7,0,7,7,0,0,0,0,0,0,12
227001,228001,44,4,8,23,12,4,4,1,23,4,0,8,8,8,0,0,0,0,8,8,0,4,8,0,0,10,0,10,12,0,0,0,0,0,0,4
228001,229001,19,3,8,5,8,5,5,4,5,3,3,8,8,8,0,0,0,0,8,8,0,3,8,0,0,7,0,7,8,0,0,0,0,0,0,3
229001,230001,24,6,8,12,12,7,7,5,12,6,5,7,7,7,0,0,0,0,10,10,0,6,7,0,0,13,0,13,12,0,0,0,0,0,0,6
230001,231001,12,5,3,5,7,3,3,4,5,5,5,3,3,3,0,0,0,0,5,5,0,5,3,0,0,6,0,6,4,0,0,0,0,0,0,5
231001,232001,7,2,3,4,2,2,2,3,4,2,4,3,3,3,0,0,0,0,4,4,0,2,3,0,0,2,0,2,6,0,0,0,0,0,0,2
232001,233001,14,4,5,10,4,6,6,1,10,4,6,5,5,5,0,0,0,0,6,6,0,4,5,0,0,5,0,5,6,0,0,0,0,0,0,4
233001,234001,25,5,11,15,10,9,9,7,15,5,8,10,10,10,0,0,0,0,7,7,0,5,10,0,0,8,0,8,12,0,0,0,0,0,0,5
234001,235001,20,16,9,15,8,14,14,10,15,16,11,9,9,9,0,0,0,0,11,11,0,16,9,0,0,15,0,15,8,0,0,0,0,0,0,16
235001,236001,19,9,8,10,8,8,8,7,9,9,9,7,7,7,0,0,0,0,8,8,0,9,7,0,0,10,0,10,6,0,0,0,0,0,0,9
236001,237001,8,2,2,4,1,2,2,1,4,2,4,2,2,2,0,0,0,0,3,3,0,2,2,0,0,5,0,5,2,0,0,0,0,0,0,2
237001,238001,21,4,12,14,5,6,6,4,14,4,10,12,12,12,0,0,0,0,8,8,0,4,12,0,0,3,0,3,12,0,0,0,0,0,0,4
238001,239001,11,2,3,3,3,2,2,0,3,2,3,3,3,3,0,0,0,0,4,4,0,2,3,0,0,4,0,4,4,0,0,0,0,0,0,2
239001,240001,10,2,2,6,0,3,3,1,6,2,3,2,2,2,0,0,0,0,2,2,0,2,2,0,0,2,0,2,2,0,0,0,0,0,0,2
240001,241001,7,5,1,6,0,4,3,1,6,5,6,1,1,1,0,0,0,0,0,0,0,5,1,0,0,2,0,2,3,0,0,0,0,0,0,5
241001,242001,16,8,4,4,4,2,2,6,4,8,6,4,4,4,0,0,0,0,2,2,0,8,4,0,0,5,0,5,10,0,0,0,0,0,0,8
242001,243001,20,11,13,12,12,0,0,10,12,11,15,13,13,13,0,0,0,0,11,11,0,11,13,0,0,12,0,12,11,0,0,0,0,0,0,11
243001,244001,11,3,3,7,4,2,2,6,7,3,6,3,3,3,0,0,0,0,4,4,0,3,3,0,0,7,0,7,5,0,0,0,0,0,0,3
244001,245001,11,3,4,2,1,2,2,4,2,3,3,4,4,4,0,0,0,0,2,2,0,3,4,0,0,4,0,4,2,0,0,0,0,0,0,4
245001,246001,9,5,3,4,5,3,3,4,4,5,6,3,3,3,0,0,0,0,4,4,0,5,3,0,0,4,0,4,4,0,0,0,0,0,0,5
246001,247001,6,1,2,2,1,1,1,1,2,1,3,1,1,1,0,0,0,0,5,5,0,1,1,0,0,1,0,1,2,0,0,0,0,0,0,1
247001,248001,9,3,3,3,3,3,3,0,3,3,3,4,4,4,0,0,0,0,2,2,0,3,4,0,0,3,0,3,3,0,0,0,0,0,0,3
248001,249001,14,3,8,9,7,7,7,5,9,3,3,8,8,8,0,0,0,0,8,8,0,3,8,0,0,9,0,9,8,0,0,0,0,0,0,3
249001,250001,10,4,2,0,1,3,3,2,0,4,1,2,2,2,0,0,0,0,3,3,0,4,2,0,0,3,0,3,2,0,0,0,0,0,0,4
250001,251001,11,4,3,6,4,4,4,7,6,4,3,3,3,3,0,0,0,0,4,4,0,4,3,0,0,3,0,3,4,0,0,0,0,0,0,4
251001,252001,10,6,2,0,3,4,4,5,0,6,6,2,2,2,0,0,0,0,4,4,0,6,2,0,0,6,0,6,1,0,0,0,0,0,0,6
252001,253001,20,11,8,1,8,8,8,8,1,11,6,8,8,8,0,0,0,0,6,6,0,11,8,0,0,6,0,6,2,0,0,0,0,0,0,11
253001,254001,10,3,3,1,3,5,5,1,1,3,5,3,3,3,0,0,0,0,4,4,0,3,3,0,0,2,0,2,0,0,0,0,0,0,0,3
254001,255001,10,3,4,1,5,6,6,5,1,2,4,3,3,3,0,0,0,0,3,3,0,2,3,0,0,8,0,8,2,0,0,0,0,0,0,2
255001,256001,9,1,6,0,3,4,4,1,0,1,7,6,6,6,0,0,0,0,7,7,0,1,6,0,0,3,0,3,0,0,0,0,0,0,0,1
256001,257001,20,9,4,6,15,12,12,3,6,9,13,4,4,4,0,0,0,0,5,5,0,9,4,0,0,8,0,8,6,0,0,0,0,0,0,9
257001,258001,18,8,6,10,7,9,9,6,10,8,7,6,6,6,0,0,0,0,5,5,0,8,6,0,0,8,0,8,9,0,0,0,0,0,0,8
258001,259001,14,7,1,7,3,7,7,1,7,7,3,1,1,1,0,0,0,0,3,3,0,7,1,0,0,2,0,2,7,0,0,0,0,0,0,7
259001,260001,8,5,2,3,6,3,3,2,3,5,5,2,2,2,0,0,0,0,5,5,0,5,2,0,0,2,0,2,3,0,0,0,0,0,0,5
260001,261001,6,1,2,1,2,3,3,2,1,1,2,2,2,2,0,0,0,0,2,2,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,1
261001,262001,17,9,2,2,3,3,3,2,2,9,7,2,2,2,0,0,0,0,7,7,0,9,2,0,0,7,0,7,3,0,0,0,0,0,0,9
262001,263001,28,6,9,8,9,7,7,5,8,6,9,9,9,9,0,0,0,0,10,10,0,6,9,0,0,12,0,12,9,0,0,0,0,0,0,6
263001,264001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264001,265001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265001,266001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266001,267001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267001,268001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268001,269001,16,7,9,11,6,5,5,4,11,7,6,8,8,8,0,0,0,0,4,4,0,7,8,0,0,7,0,7,9,0,0,0,0,0,0,7
269001,270001,11,5,4,5,3,4,4,2,5,5,9,3,3,3,0,0,0,0,4,4,0,5,3,0,0,6,0,6,5,0,0,0,0,0,0,5
270001,271001,48,19,3,17,5,35,35,3,17,19,35,3,3,3,0,0,0,0,33,33,0,19,3,0,0,3,0,3,4,0,0,0,0,0,0,19
271001,272001,19,11,5,10,10,12,12,3,10,11,2,5,5,5,0,0,0,0,2,2,0,11,5,0,0,8,0,8,5,0,0,0,0,0,0,11
272001,273001,17,2,7,6,7,9,9,6,6,2,3,8,8,8,0,0,0,0,4,4,0,2,8,0,0,5,0,5,7,0,0,0,0,0,0,2
273001,274001,14,0,1,7,9,1,1,3,7,0,2,1,1,1,0,0,0,0,4,4,0,0,1,0,0,7,0,7,3,0,0,0,0,0,0,0
274001,275001,16,5,9,6,1,3,3,5,6,5,3,9,9,9,0,0,0,0,4,4,0,5,9,0,0,1,0,1,9,0,0,0,0,0,0,5
275001,276001,16,6,5,7,3,2,2,6,7,6,5,5,5,5,0,0,0,0,7,7,0,6,5,0,0,5,0,5,9,0,0,0,0,0,0,6
276001,277001,20,7,7,5,9,9,9,3,5,7,8,7,7,7,0,0,0,0,6,6,0,7,7,0,0,6,0,6,7,0,0,0,0,0,0,7
277001,278001,13,5,7,6,5,7,7,5,6,5,8,7,7,7,0,0,0,0,4,4,0,5,7,0,0,7,0,7,9,0,0,0,0,0,0,5
278001,279001,15,2,1,7,2,1,1,0,7,2,5,1,1,1,0,0,0,0,4,4,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,2
279001,280001,20,1,11,14,6,4,5,9,14,1,7,11,11,11,0,0,0,0,1,1,0,1,11,0,0,5,0,5,11,0,0,0,0,0,0,1
280001,281001,27,2,6,4,4,4,4,1,4,2,5,7,7,7,0,0,0,0,19,19,0,2,7,0,0,7,0,7,18,0,0,0,0,0,0,2
281001,282001,14,7,3,7,4,5,5,6,7,7,6,3,3,3,0,0,0,0,7,7,0,7,3,0,0,6,0,6,5,0,0,0,0,0,0,7
282001,283001,13,5,6,3,2,2,2,3,3,5,5,6,6,6,0,0,0,0,6,6,0,5,6,0,0,4,0,4,5,0,0,0,0,0,0,5
283001,284001,37,4,13,5,9,9,9,8,5,4,2,13,13,13,0,0,0,0,25,25,0,4,13,0,0,3,0,3,13,0,0,0,0,0,0,4
284001,285001,11,5,2,9,1,1,1,4,9,5,2,2,2,2,0,0,0,0,4,4,0,5,2,0,0,6,0,6,5,0,0,0,0,0,0,5
285001,286001,11,7,6,4,6,5,5,3,4,6,3,6,6,6,0,0,0,0,5,5,0,7,6,0,0,5,0,5,5,0,0,0,0,0,0,6
286001,287001,20,10,3,9,11,10,10,1,9,10,13,3,3,3,0,0,0,0,13,13,0,10,3,0,0,3,0,3,4,0,0,0,0,0,0,10
287001,288001,16,4,5,7,3,6,6,0,7,4,5,5,5,5,0,0,0,0,6,6,0,4,5,0,0,6,1,6,5,0,0,0,0,0,0,4
288001,289001,12,1,3,3,2,2,2,0,3,1,4,3,3,3,0,0,0,0,2,2,0,2,2,0,0,2,0,2,2,0,0,0,0,0,0,2
289001,290001,9,0,2,1,2,1,1,2,1,0,1,2,2,2,0,0,0,0,6,6,0,1,2,0,0,3,0,3,3,0,0,0,0,0,0,0
290001,291001,8,1,3,1,4,5,5,1,1,2,2,3,3,3,0,0,0,0,2,2,0,1,3,0,0,2,0,2,1,0,0,0,0,0,0,1
291001,292001,10,3,3,2,3,4,4,0,2,3,2,3,3,3,0,0,0,0,3,3,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,3
292001,293001,15,7,6,4,6,6,6,5,4,7,5,6,6,6,0,0,0,0,7,7,0,7,6,0,0,4,0,4,3,0,0,0,0,0,0,7
293001,294001,94,3,1,3,2,5,5,6,3,3,4,1,1,1,0,0,0,0,6,6,0,3,1,0,0,89,0,89,1,0,0,0,0,0,0,3
294001,295001,88,13,24,23,24,4,4,19,23,13,25,23,23,23,0,0,0,0,32,32,0,13,24,0,0,60,0,60,20,0,0,0,0,0,0,13
295001,296001,30,3,1,2,2,3,3,5,2,3,4,1,1,1,0,0,0,0,2,2,0,3,1,0,0,22,0,22,2,0,0,0,0,0,0,3
296001,297001,15,8,1,1,6,5,5,7,1,8,6,1,1,1,0,0,0,0,4,4,0,8,1,0,0,6,0,6,5,0,0,0,0,0,0,8
297001,298001,18,5,3,11,6,6,6,6,11,5,7,3,3,3,0,0,0,0,12,12,0,4,3,0,0,7,0,7,5,0,0,0,0,0,0,4
298001,299001,14,8,3,5,7,8,8,1,5,8,6,3,3,3,0,0,0,0,4,4,0,8,3,0,0,7,0,7,6,0,0,0,0,0,0,8
299001,300001,3,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
300001,301001,2,0,2,2,0,0,0,0,2,0,2,2,2,2,0,0,0,0,2,2,0,0,2,0,0,2,0,2,2,0,0,0,0,0,0,0
301001,302001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302001,303001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303001,304001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304001,305001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305001,306001,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
306001,307001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307001,308001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308001,309001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309001,310001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310001,311001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311001,312001,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
312001,313001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313001,314001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314001,315001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315001,316001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316001,317001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317001,318001,17,8,12,8,13,8,8,12,8,8,12,12,12,12,0,0,0,0,15,15,0,8,12,0,0,8,0,8,9,0,0,0,0,0,0,8
318001,319001,20,6,6,10,6,6,6,4,10,6,6,6,6,6,0,0,0,0,4,4,0,6,6,0,0,5,0,5,5,0,0,0,0,0,0,6
319001,320001,9,3,5,3,5,3,3,4,3,3,5,5,5,5,0,0,0,0,7,7,0,3,5,0,0,4,0,4,5,0,0,0,0,0,0,3
320001,321001,10,2,1,9,2,2,2,1,9,2,3,1,1,1,0,0,0,0,1,1,0,2,1,0,0,1,1,1,1,0,0,0,0,0,0,2
321001,322001,18,7,11,7,11,9,9,9,7,7,11,11,11,11,0,0,0,0,10,10,0,7,11,0,0,7,0,7,9,0,0,0,0,0,0,7
322001,323001,23,9,4,8,9,10,10,4,8,9,9,4,4,4,0,0,0,0,5,5,0,9,4,0,0,5,0,5,7,0,0,0,0,0,0,9
323001,324001,25,12,11,6,4,4,4,4,6,12,4,11,11,11,0,0,0,0,13,13,0,12,11,0,0,7,0,7,2,0,0,0,0,0,0,12
324001,325001,16,4,7,6,7,6,6,4,6,5,7,7,7,7,0,0,0,0,5,5,0,4,7,0,0,6,0,6,8,0,0,0,0,0,0,4
325001,326001,10,1,3,3,6,2,2,1,3,1,6,3,3,3,1,0,0,0,4,4,0,2,3,0,0,2,0,2,4,0,0,0,0,0,0,1
326001,327001,18,4,7,5,11,1,1,34,5,4,10,7,7,7,0,0,0,0,13,13,0,5,7,0,0,10,0,10,8,0,0,0,0,0,0,4
327001,328001,65,1,58,6,8,2,2,4,6,1,9,58,58,58,0,0,0,0,8,8,0,1,58,0,0,8,0,8,16,0,0,0,0,0,0,1
328001,329001,74,3,67,5,7,6,6,0,5,3,7,67,67,67,0,0,0,0,5,5,0,3,67,0,0,7,0,7,3,0,0,0,0,0,0,3
329001,330001,31,13,15,10,9,3,3,8,10,13,9,15,15,15,0,0,0,0,15,15,0,13,15,0,0,13,0,13,7,0,0,0,0,0,0,13
330001,331001,24,7,8,12,8,4,4,5,12,7,7,7,7,7,0,0,0,0,8,8,0,7,7,0,0,8,0,8,3,0,0,0,0,0,0,7
331001,332001,25,6,4,12,5,15,15,7,12,6,5,4,4,4,0,0,0,0,6,6,0,6,4,0,0,8,0,8,5,0,0,0,0,0,0,6
332001,333001,18,6,7,6,6,7,7,7,6,6,6,7,7,7,0,0,0,0,9,9,0,6,7,0,0,7,0,7,7,0,0,0,0,0,0,6
333001,334001,25,6,9,12,5,5,5,8,12,6,5,9,9,9,0,0,0,0,7,7,0,6,9,0,0,7,0,7,9,0,0,0,0,0,0,6
334001,335001,16,5,5,5,7,3,3,5,5,5,7,5,5,5,0,0,0,0,5,5,0,5,5,0,0,3,0,3,5,0,0,0,0,0,0,5
335001,336001,26,11,10,10,8,11,11,10,10,11,8,10,10,10,0,0,0,0,9,9,0,11,11,0,0,11,0,11,10,0,0,0,0,0,0,11
336001,337001,38,14,12,13,15,13,13,20,13,14,15,13,13,13,0,0,0,0,9,9,0,14,13,0,0,17,0,17,13,0,0,0,0,0,0,14
337001,338001,35,13,17,16,16,14,14,7,16,13,15,17,17,17,0,0,0,0,10,10,0,13,17,0,0,13,0,13,15,0,0,0,0,0,0,13
338001,339001,20,6,3,7,8,5,5,7,7,7,8,3,3,3,0,0,0,0,11,11,0,6,3,0,0,9,0,9,7,0,0,0,0,0,0,6
339001,340001,22,4,6,9,13,12,12,5,9,4,13,6,6,6,0,0,0,0,10,10,0,4,6,0,0,8,0,8,7,0,0,0,0,0,0,4
340001,341001,33,9,12,7,5,13,13,11,7,9,5,12,12,12,0,0,0,0,8,8,0,9,12,0,0,12,0,12,7,0,0,0,0,0,0,9
341001,342001,19,10,5,9,8,9,9,10,9,10,8,5,5,5,0,0,0,0,7,7,0,10,5,0,0,8,0,8,7,0,0,0,0,0,0,10
342001,343001,21,9,6,4,5,3,3,3,4,9,5,6,6,6,0,0,0,0,9,9,0,9,6,0,0,6,0,6,7,0,0,0,0,0,0,9
343001,344001,22,6,7,7,7,8,7,8,7,6,7,7,7,7,0,0,0,0,8,8,0,6,7,0,0,9,0,9,6,0,0,0,0,0,0,6
